#integration threshold:    3.00 TeV
#Crab flux > int. thresh:  3.152e-12
#redshift:                 0.0000
#minimum-transit-coverage: 0.50
# MJD start  MJD stop  flux+/-err [cm^-2 s^-1]  flux+/-err [CU]  transits  index  cut-off   TS(bkg)
57228.0090  57228.2583    1.146e-12  1.304e-12    0.364  0.414    1.000    1.60       6.0    0.94
57229.0062  57229.2556    4.161e-13  1.307e-12    0.132  0.415    0.992    1.60       6.0    0.11
57230.0035  57230.2528    7.033e-12  1.921e-12    2.232  0.609    1.000    1.60       6.0   20.82
57231.0007  57231.2500    5.125e-12  1.867e-12    1.626  0.593    1.000    1.60       6.0   10.68
57231.9979  57232.2472   -1.262e-12  1.427e-12   -0.400  0.453    0.995    1.60       6.0    0.85
57232.9951  57233.2451    1.929e-12  1.731e-12    0.612  0.549    0.995    1.60       6.0    1.56
57233.9931  57234.2424   -5.516e-13  1.419e-12   -0.175  0.450    0.994    1.60       6.0    0.19
57235.0472  57235.2396    5.832e-13  1.727e-12    0.185  0.548    0.917    1.60       6.0    0.12
57235.9875  57236.2368   -1.566e-12  1.604e-12   -0.497  0.509    1.000    1.60       6.0    1.01
57236.9847  57237.2340    3.628e-13  1.258e-12    0.115  0.399    0.999    1.60       6.0    0.09
57237.9819  57238.2312   -8.114e-13  1.649e-12   -0.257  0.523    0.940    1.60       6.0    0.30
57238.9792  57239.2285   -1.436e-12  1.489e-12   -0.456  0.472    0.995    1.60       6.0    1.06
57239.9764  57240.2257    7.316e-13  1.555e-12    0.232  0.493    1.000    1.60       6.0    0.24
57241.9708  57242.2201    8.565e-13  1.496e-12    0.272  0.475    0.976    1.60       6.0    0.36
57242.9688  57243.2174    1.954e-12  1.472e-12    0.620  0.467    1.000    1.60       6.0    2.30
57243.9653  57244.2146   -1.107e-12  1.887e-12   -0.351  0.599    0.823    1.60       6.0    0.41
57244.9625  57245.2118   -4.270e-12  1.626e-12   -1.355  0.516    0.908    1.60       6.0    7.56
57245.9597  57246.2090   -9.325e-13  1.901e-12   -0.296  0.603    0.986    1.60       6.0    0.29
57246.9625  57247.2063    6.537e-13  1.626e-12    0.207  0.516    0.989    1.60       6.0    0.17
57247.9549  57248.2042    8.331e-13  1.553e-12    0.264  0.493    1.000    1.60       6.0    0.32
57249.9493  57250.1986    5.615e-12  2.018e-12    1.782  0.640    0.889    1.60       6.0   10.86
57250.9465  57251.1958    4.012e-12  1.856e-12    1.273  0.589    0.963    1.60       6.0    6.44
57251.9437  57252.1931    1.672e-11  2.337e-12    5.305  0.742    0.992    1.60       6.0   90.14
57252.9410  57253.1903    2.167e-12  2.120e-12    0.688  0.673    0.688    1.60       6.0    1.26
